customer_id,balance_account,purchases_amount,paid_advance,full_purchases,balance_frequency_update,installments,purchases_frequency,full_purchases_frequency,purchases_installments_frequency,cash_advance_frequency,nr_cash_advances,nr_purchases,credit_limit,fixed_rate_period,payments,min_payments,full_payment_prc
k86yqu6unaAJJ3hC,63.078242,114.0,0.0,0.0,1.0,114.0,0.25,0.0,0.25,0.0,0,3,3000.0,12,184.582486,136.78254099999998,0.0
p3bwbnyYd4Y93fdr,937.434519,1124.88,0.0,1085.63,1.0,39.25,0.416667,0.333333,0.083333,0.0,0,9,2500.0,12,993.196174,252.572491,0.0
sTq6Zy3syjlMGMP7,370.489944,1723.61,0.0,947.92,1.0,775.69,1.0,0.75,1.0,0.0,0,37,5000.0,12,1570.70073,198.52965,0.0
1Xf6oJaPVx4r4C2R,246.864346,2995.55,0.0,2301.11,1.0,694.44,1.0,0.75,1.0,0.0,0,35,6000.0,12,2734.138816,181.027921,0.916667
bjQ8y5YrkCYLPi3B,28.315171000000003,225.02,0.0,111.7,0.5,113.32,0.375,0.125,0.125,0.0,0,3,10000.0,8,315.24624900000003,118.313994,1.0
5RFRfmixAnLLRDXU,26.969302000000003,417.7,0.0,0.0,1.0,417.7,1.0,0.0,1.0,0.0,0,14,2000.0,12,447.030311,148.459781,0.272727
PHN8bEFuWlpmviDU,1023.124791,1537.93,247.04197,1093.67,1.0,444.26,0.75,0.583333,0.583333,0.083333,1,25,9000.0,12,1070.149971,235.241959,0.0
6hkYYURT8aRpa028,686.657879,2476.45,253.273353,1624.5,1.0,851.95,1.0,0.75,1.0,0.083333,1,35,4000.0,12,1600.734366,224.265608,0.083333
upcerQFaAhoiCuqw,4805.164203,0.0,949.587804,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,2,0,8500.0,12,1260.875219,1622.411952,0.0
eC4NSdORQkVjvgz3,937.086541,79.0,0.0,79.0,1.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,12,357.72026800000003,213.991077,0.0
8Wb7LO3D25UbDfSv,1216.704733,0.0,2902.295257,0.0,0.727273,0.0,0.0,0.0,0.0,0.166667,2,0,3000.0,12,2345.798153,415.361186,0.125
BwlCzw9HJAzyrphe,533.990908,1286.1,95.526303,1129.82,0.545455,156.28,0.5,0.25,0.416667,0.083333,1,29,1200.0,12,55.76678199999999,739.571101,0.0
QFzmeMxifZm8J7pk,1535.248256,857.36,0.0,857.36,1.0,0.0,1.0,1.0,0.0,0.0,0,13,6550.0,12,3239.629759,411.871046,0.083333
o4heJaoADuwhvung,2791.652315,0.0,229.417213,0.0,1.0,0.0,0.0,0.0,0.0,0.272727,3,0,3000.0,11,548.068694,1298.976568,0.0
GheszsQwuzOeX2jq,1768.456809,449.73,0.0,395.05,1.0,54.68,0.416667,0.333333,0.333333,0.0,0,10,3000.0,12,664.5293740000001,438.283058,0.0
BVtzsin3UXzCy1FE,23.290641,293.99,0.0,194.99,0.727273,99.0,0.5,0.25,0.166667,0.0,0,6,12500.0,12,287.796655,93.027601,0.333333
J0rn5mR1wwmQyorl,3183.529482,386.12,3715.643596,386.12,1.0,0.0,0.636364,0.636364,0.0,0.363636,7,9,4000.0,11,4441.185925,752.3093240000001,0.0
YnaN8qdBM3QYicVU,29.60298,144.94,0.0,0.0,0.545455,144.94,0.333333,0.0,0.25,0.0,0,7,5000.0,12,249.685121,88.988794,0.181818
Kolcc4JTL9cyTMYy,3749.634778,0.0,102.621184,0.0,1.0,0.0,0.0,0.0,0.0,0.090909,1,0,8000.0,11,1377.52604,933.115539,0.0
5fyhBXDKaKhms4xz,2513.983606,0.0,6140.025312,0.0,1.0,0.0,0.0,0.0,0.0,0.25,4,0,6000.0,12,560.4619339999999,741.924179,0.0
38HSNM35lMM3JgSV,11083.32542,2126.7,1622.2194550000002,2026.7,1.0,100.0,0.5,0.25,0.416667,0.5,7,10,15000.0,12,2494.033369,2642.937347,0.0
ijG60EfUnLIWi4Nc,1127.633173,422.55,150.157754,422.55,1.0,0.0,0.333333,0.333333,0.0,0.083333,1,8,1200.0,12,167.203806,3078.97554,0.0
WTo8cyXk8PVMkm3T,163.001629,0.0,274.440466,0.0,0.666667,0.0,0.0,0.0,0.0,0.166667,3,0,1000.0,6,117.73878700000002,60.79245,0.0
G4s113YpYk9PxXju,397.003171,3042.08,0.0,1419.07,1.0,1623.01,1.0,1.0,1.0,0.0,0,98,8500.0,12,2764.893686,246.737259,0.333333
Fqy9kNS7kTfm5yPR,4624.4117240000005,2537.67,0.0,1774.91,1.0,762.76,0.916667,0.75,0.666667,0.0,0,39,7000.0,12,1045.881353,1194.290831,0.0
gdmSjDOnkiU6ZuTb,78.44322,1367.73,0.0,0.0,1.0,1367.73,1.0,0.0,1.0,0.0,0,58,6000.0,12,1229.147513,164.423401,1.0
WKywd4G7dMPSZgEP,2866.054641,0.0,236.955668,0.0,1.0,0.0,0.0,0.0,0.0,0.25,4,0,3000.0,12,714.738754,799.591816,0.0
d4YCdrKMkPu47AEp,1176.088299,0.0,1106.360593,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,4,0,1200.0,12,27.832777,7751.321328,0.0
uwYU4s6whbIn2A2d,90.582466,809.79,0.0,0.0,1.0,809.79,1.0,0.0,1.0,0.0,0,44,2700.0,12,766.101615,175.058479,0.916667
IckrXpq6vEXfE2w8,2900.59088,588.48,0.0,588.48,1.0,0.0,0.166667,0.166667,0.0,0.0,0,2,3000.0,12,1189.418494,2648.004763,0.0
d2TpaOj4Pxfn8Pg5,2287.854278,0.0,1176.120124,0.0,0.909091,0.0,0.0,0.0,0.0,0.166667,7,0,6000.0,12,3532.758968,551.975557,0.0
iFmqt1y86eICSITQ,3766.072756,64.82,298.108645,34.96,1.0,29.86,0.25,0.083333,0.166667,0.166667,4,3,4150.0,12,1019.849756,1260.262738,0.0
j4xlc47eGGtMmMA2,464.445178,436.3,0.0,0.0,1.0,436.3,0.5,0.0,0.4,0.0,0,5,1800.0,10,523.180176,182.241613,0.0
LbbhH0ZYydipbjD4,1514.750841,3873.5,2306.919698,2642.14,1.0,1231.36,1.0,1.0,1.0,0.416667,6,50,8500.0,12,3729.948989,436.25364800000006,0.0
yNqJ2kIFMB7EGk2e,2.8500240000000003,114.56,0.0,0.0,0.181818,114.56,0.25,0.0,0.25,0.0,0,3,1000.0,12,403.212926,130.70001100000002,0.333333
DjFvE03xbvnoqNPK,182.709228,2463.21,0.0,1295.84,0.909091,1167.37,1.0,1.0,1.0,0.0,0,44,9500.0,12,2362.519923,115.016047,0.4444439999999999
XXcpUnomccQngq27,1029.101022,49.1,0.0,0.0,1.0,49.1,0.25,0.0,0.25,0.0,0,3,1000.0,12,59.924534,8269.955787,0.0
Y9ep0R0MNx46RDPi,177.696201,2799.53,0.0,929.67,1.0,1869.86,1.0,0.416667,1.0,0.0,0,59,3000.0,12,2687.141741,177.614322,0.166667
lgiQLrQ2SkQrDuot,3337.178486,883.39,5338.547154999999,106.09,1.0,777.3,0.833333,0.166667,0.75,0.416667,12,20,6000.0,12,4039.075325,1344.980722,0.083333
jtR0jleZPmkrwGDa,57.937789,450.0,0.0,450.0,1.0,0.0,0.5,0.5,0.0,0.0,0,6,4000.0,12,395.680968,181.630966,0.25
5j1W1GxU501DCsKd,6437.92423,716.76,2365.445125,54.46,1.0,662.3,1.0,0.083333,0.916667,0.416667,10,33,7000.0,12,1364.331914,1968.717366,0.0
qOI6beWwKikG4lTW,3846.74253,0.0,1932.460679,0.0,1.0,0.0,0.0,0.0,0.0,1.5,18,0,5600.0,6,496.24583600000005,538.3468740000001,0.0
5j2wm247CXuBWyeV,15.216647,133.0,0.0,133.0,0.272727,0.0,0.166667,0.166667,0.0,0.0,0,2,1200.0,12,780.1278629999999,89.546616,0.0
XEuJv2B3g2r7BejH,625.2926209999999,1215.64,0.0,1215.64,1.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,12,297.914805,525.056459,0.0
7pY9u60y6PFSgDA7,17.356961,390.0,0.0,90.0,0.454545,300.0,0.5,0.083333,0.5,0.0,0,7,2000.0,12,302.454171,74.667401,0.0
0VQxOXJhD4XqDXCv,3219.604215,4126.75,0.0,4126.75,1.0,0.0,1.0,1.0,0.0,0.0,0,31,10500.0,12,6061.100911,1113.256834,0.0
r9b11h5uGIL4XHa2,2455.423773,2695.07,1440.078629,227.97,1.0,2467.1,0.833333,0.166667,0.75,0.333333,6,22,3000.0,12,2963.914089,882.9511640000001,0.0
2vJYZf6oyKTcxjJl,1450.959629,0.0,3419.81768,0.0,0.4444439999999999,0.0,0.0,0.0,0.0,0.2222219999999999,4,0,4000.0,9,446.0926730000001,747.172775,0.0
TWa1soVu6KA2oRTR,2305.313527,255.7,14.222216,229.02,1.0,26.68,0.545455,0.454545,0.181818,0.090909,1,8,6500.0,11,620.4377139999999,505.940539,0.0
Gv3NhurhPQzTKhe3,3743.771094,368.44,1428.188333,128.67,1.0,239.77,0.9,0.2,0.7,0.3,3,11,7000.0,10,748.149925,767.438566,0.0
yqZX885xfw58nWYn,376.547421,520.0,1178.402416,280.0,0.857143,240.0,0.857143,0.1428569999999999,0.714286,0.714286,9,7,1000.0,7,929.415656,103.927887,0.2
a7sUghDOm4yxEVDU,2191.369256,1197.2,0.0,869.06,1.0,328.14,0.666667,0.333333,0.416667,0.0,0,13,4500.0,12,1643.269684,603.954203,0.0
2EmhGdtDHyO0iO3C,4.12565,25.69,0.0,25.69,0.363636,0.0,0.083333,0.083333,0.0,0.0,0,1,4500.0,12,163.35253799999998,128.336305,0.0
20N9YkyDcA4DRW71,908.354652,231.35,944.183414,0.0,1.0,231.35,1.0,0.0,0.857143,0.1428569999999999,3,7,1000.0,7,161.97536000000002,930.115009,0.0
ui2HRAet8fDTwEjf,928.604797,0.0,1191.746396,0.0,0.875,0.0,0.0,0.0,0.0,0.125,9,0,1200.0,8,110.077421,191.684467,0.0
8x0mswUEHgmlkJuw,657.8316070000001,612.25,1422.2846960000002,0.0,1.0,612.25,1.0,0.0,1.0,0.083333,1,20,1500.0,12,2223.160653,170.167003,0.1428569999999999
9OSH7pSTQM9Zv6ZW,1698.369764,0.0,2253.381516,0.0,0.818182,0.0,0.0,0.0,0.0,0.083333,2,0,4500.0,12,5512.828223,696.9165360000001,0.1111109999999999
tdU7IALA91m9MuUB,543.350448,0.0,3493.29196,0.0,0.545455,0.0,0.0,0.0,0.0,0.166667,8,0,6000.0,12,7158.478105,612.3992860000001,0.2857139999999999
TH1zp8ifEIblugnu,632.807858,453.91,927.939586,318.91,1.0,135.0,0.583333,0.333333,0.25,0.5,8,8,6000.0,12,350.387978,228.165965,0.0
3RVYIg8BE8ruaqXH,4743.748932,399.0,1112.247446,0.0,1.0,399.0,0.666667,0.0,0.583333,0.166667,3,8,5000.0,12,1259.057672,1481.732235,0.0
49jMTo4VuLxhJ1Pe,337.269567,2125.84,144.207417,2025.26,0.8888889999999999,100.58,0.8888889999999999,0.8888889999999999,0.1111109999999999,0.333333,3,39,1200.0,9,1586.507333,304.093968,0.2
mjXvjxeeZte6yb3t,2713.749041,0.0,318.035084,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,4,0,3000.0,12,664.635735,880.427416,0.0
wYYSO3nZ6Is8szuj,51.293355,459.69,0.0,0.0,1.0,459.69,1.0,0.0,1.0,0.0,0,21,6000.0,12,279.902009,155.30575,0.555556
FC33H77Xqy6AID0p,1325.445684,0.0,1895.470431,0.0,0.818182,0.0,0.0,0.0,0.0,0.083333,1,0,4500.0,12,187.108587,566.078539,0.0
NhRkiAcjMHm9sqwo,501.453416,1199.46,0.0,447.0,1.0,752.46,0.833333,0.166667,0.666667,0.0,0,17,6500.0,12,495.243088,183.429357,0.0
HpNYilGbI9x6dI7F,2608.143732,207.68,189.874314,207.68,1.0,0.0,0.083333,0.083333,0.0,0.083333,1,1,3000.0,12,1243.840314,638.6792820000001,0.0
dKAfP6Ey6JkRqOC1,1465.9965619999998,2498.92,0.0,222.99,1.0,2275.93,1.0,0.166667,1.0,0.0,0,36,3500.0,12,676.4523929999999,421.840324,0.0
3aRJgSv6nu3bZ3xE,1343.165153,291.62,1461.717523,0.0,1.0,291.62,1.0,0.0,0.857143,0.1428569999999999,4,7,1500.0,7,276.342352,849.3208800000001,0.0
khUkoszojZaulwXt,509.872908,31.89,0.0,31.89,0.454545,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,12,1396.027009,237.74809700000003,0.0
zY5Q2UbqPUGcsUxR,162.027905,1045.84,0.0,1045.84,0.818182,0.0,0.333333,0.333333,0.0,0.0,0,7,1850.0,12,530.1259349999999,171.522214,0.125
54KJkdaFDfhR2BBw,1138.592025,327.99,0.0,248.99,1.0,79.0,0.333333,0.25,0.166667,0.0,0,9,1200.0,12,559.386373,902.962826,0.0
G1jK6xA79TyK9fNm,114.523682,83.0,69.22803,83.0,1.0,0.0,0.166667,0.166667,0.0,0.166667,2,3,300.0,12,196.333324,201.615417,0.083333
rD3GVA5oNTFb2LJz,1460.178578,937.96,0.0,100.0,1.0,837.96,1.0,0.083333,1.0,0.0,0,40,1500.0,12,1186.859701,1320.855292,0.0
R7qrRgSOtpcT8b18,22.682781,161.5,0.0,161.5,0.272727,0.0,0.083333,0.083333,0.0,0.0,0,1,2000.0,12,934.889414,81.670199,0.0
N1aIx9bNWk2yn4SH,1958.649839,1759.46,3240.789709,1759.46,0.857143,0.0,0.571429,0.571429,0.0,0.857143,16,11,7000.0,7,226.879675,415.235431,0.0
QOGFa8UXC3Uh6UYS,3061.213971,1829.2,0.0,1792.7,1.0,36.5,1.0,1.0,0.083333,0.0,0,17,7000.0,12,971.234118,985.954762,0.0
XPxqJgImlshPrRiz,2437.7395100000003,1093.93,822.700458,695.29,1.0,398.64,1.0,0.25,1.0,0.166667,4,15,2900.0,12,556.2136730000001,1049.416303,0.0
QwlIbeGiG81pdj61,2669.587009,0.0,967.482287,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1,0,6500.0,12,666.1869730000001,655.620366,0.0
Eks08GG260KshoFs,947.13081,197.06,0.0,148.66,1.0,48.4,0.333333,0.25,0.166667,0.0,0,5,1000.0,12,492.20041900000007,509.384182,0.0
fw5H1kVQdWqAn8uS,999.528562,662.98,495.595993,583.0,1.0,79.98,0.363636,0.363636,0.090909,0.181818,2,8,1400.0,11,691.4070370000001,676.34902,0.0
5TAGS0Um5jwINhPA,726.779809,5497.04,0.0,5497.04,1.0,0.0,0.583333,0.583333,0.0,0.0,0,33,1700.0,12,4207.962368,193.423939,0.25
SaLwoHzvLts84blG,2251.631886,3727.77,0.0,3227.85,1.0,499.92,1.0,0.083333,1.0,0.0,0,14,3150.0,12,3516.064225,795.9278099999999,0.083333
ctkTgjL1kFjmp46M,12.659909,5252.04,0.0,2501.0,0.272727,2751.04,1.0,0.166667,1.0,0.0,0,40,7350.0,12,4086.011768,29.259869,0.083333
OyDnE7TwOPFGJNL9,1222.745469,0.0,5396.550576,0.0,0.363636,0.0,0.0,0.0,0.0,0.083333,1,0,6000.0,12,15843.68136,1261.125201,0.333333
OtY0O4PRSab1Q7cG,5.902257,246.25,0.0,0.0,0.818182,246.25,0.5,0.0,0.5,0.0,0,9,1000.0,12,316.597475,85.012713,0.777778
QdO9klV98onn3FGs,1523.5526960000002,1810.0,0.0,1810.0,1.0,0.0,0.1,0.1,0.0,0.0,0,1,1850.0,10,368.561315,390.858281,0.0
jggralwhRqQLNswu,231.995439,2310.21,0.0,1660.51,1.0,649.7,1.0,1.0,0.916667,0.0,0,67,3000.0,12,1871.658725,173.610118,0.727273
RLqihOyZRzbtz1Ta,1128.878514,129.86,372.192943,129.86,1.0,0.0,0.083333,0.083333,0.0,0.083333,1,1,4200.0,12,767.993781,293.201194,0.0
0rYO6fmACjbrLq0z,150.580574,2697.86,0.0,1867.0,0.818182,830.86,1.0,0.75,0.833333,0.0,0,43,1200.0,12,2541.202407,127.089174,0.1111109999999999
1NWQ0wODjLVD9QLS,242.53001,3520.0,0.0,0.0,1.0,3520.0,0.916667,0.0,0.916667,0.0,0,11,650.0,12,3814.912997,3236.6648600000003,0.333333
3BM7OAv43dzJA7D3,1245.9760210000002,0.0,615.715834,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,2,0,1800.0,12,328.825762,287.194759,0.0
RFE2M4DAQ8JOpMHP,821.0116730000001,399.99,0.0,399.99,1.0,0.0,0.083333,0.083333,0.0,0.0,0,2,2500.0,12,1140.142325,204.400186,0.0
Moci37Ug8SGWgPDE,44.586199,413.7,0.0,0.0,0.272727,413.7,0.166667,0.0,0.166667,0.0,0,4,2500.0,12,2271.738188,131.138844,0.0
MK32moUJFTpBaAHW,28.486124,130.26,0.0,0.0,0.454545,130.26,0.5,0.0,0.5,0.0,0,10,2500.0,12,325.966302,146.604543,0.0
oeXBfNQ6wfSH8y9f,14.891908,59.8,0.0,59.8,0.818182,0.0,0.166667,0.166667,0.0,0.0,0,2,500.0,12,98.211239,119.964053,0.0
RXn5oXVgCEedLo4t,5193.415429,3584.8,0.0,2204.52,1.0,1380.28,1.0,1.0,1.0,0.0,0,52,15500.0,12,1734.349114,1322.868997,0.0
wUU0FEa2qarEdgwK,1375.25356,0.0,142.304216,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1,0,1500.0,12,364.444624,404.839423,0.0
ZrPRcpXzwntrhr9B,684.6585110000001,184.68,0.0,0.0,1.0,184.68,1.0,0.0,1.0,0.0,0,12,2900.0,12,2837.204108,350.27437000000003,0.4
a12lbx6XavUBW7IQ,153.637431,1495.41,0.0,941.41,1.0,554.0,1.0,1.0,0.25,0.0,0,26,4500.0,12,1345.989788,163.177278,0.727273
gbf4D8prjmDoAJNi,12.886661,1437.15,0.0,1399.8,0.363636,37.35,0.333333,0.25,0.083333,0.0,0,4,2700.0,12,2372.012083,98.767606,0.25
hUavcRYAbUC7gD0n,1199.555426,0.0,2831.836214,0.0,0.5,0.0,0.0,0.0,0.0,0.1,2,0,3000.0,10,707.767429,637.97592,0.0
6RXcRKtYug0rxZKb,8.111284,122.58,0.0,0.0,0.545455,122.58,0.5,0.0,0.416667,0.0,0,6,3400.0,12,206.903715,166.887922,0.8
pOa9qqYeR5atQsOt,99.256215,1554.39,0.0,1174.39,0.636364,380.0,0.636364,0.454545,0.181818,0.0,0,9,6000.0,11,1006.702329,139.90268500000002,0.5
jzuiNjGRvymksbjV,527.528311,467.4,781.387131,0.0,1.0,467.4,1.0,0.0,1.0,0.083333,1,12,2000.0,12,2358.281344,596.811325,0.166667
vMt8wcN20MUvt2Kt,96.799285,537.36,625.807503,537.36,1.0,0.0,1.0,1.0,0.0,0.083333,3,12,1500.0,12,1133.874141,185.212377,0.916667
YEIufTNWkF3aXyph,75.792862,1117.35,0.0,0.0,1.0,1117.35,1.0,0.0,1.0,0.0,0,16,5000.0,12,1060.951647,183.52695,1.0
l7oBwplgffsV0IhE,63.264922,849.57,0.0,0.0,0.818182,849.57,0.75,0.0,0.75,0.0,0,9,4000.0,12,886.5929050000001,123.424741,0.636364
LJFyfOleUJ5vPGpu,85.053515,1244.7,1073.640822,1018.98,1.0,225.72,1.0,1.0,0.583333,0.083333,1,20,16000.0,12,2326.997535,174.061253,0.833333
gNPFobRyzUKTn1v6,5239.120768,1823.23,0.0,1823.23,1.0,0.0,0.75,0.75,0.0,0.0,0,14,5750.0,12,2107.740768,2658.139243,0.0
TL7yyBx5dRMbSCjX,379.74055,1348.41,0.0,546.21,1.0,802.2,0.666667,0.416667,0.5,0.0,0,25,1300.0,12,430.736402,163.305423,0.0
f3IKwoVYEaNBBYys,2012.049986,1279.21,196.593829,242.91,1.0,1036.3,1.0,0.333333,1.0,0.083333,1,50,4500.0,12,656.977251,862.499664,0.0
dmk81tC8RcSGd7Qr,47.193664,132.0,0.0,0.0,1.0,132.0,0.166667,0.0,0.166667,0.0,0,2,2500.0,12,267.057792,170.357282,0.0
7DNOKiDuASZQmjD6,3028.512053,0.0,353.51025,0.0,1.0,0.0,0.0,0.0,0.0,0.583333,10,0,3000.0,12,820.085077,1187.871281,0.0
6tTElVT9hW585AOO,2099.38356,556.52,1008.781338,537.0,1.0,19.52,0.166667,0.083333,0.083333,0.166667,4,2,3000.0,12,1100.700834,757.724201,0.0
Pzj9evIQ22NHxzWB,347.251558,210.8,0.0,0.0,1.0,210.8,0.833333,0.0,0.833333,0.0,0,10,2500.0,12,193.95584,183.60963,0.0
mZLGo7jdbKecScns,2711.995096,600.0,5352.991545,600.0,1.0,0.0,0.833333,0.833333,0.0,0.583333,8,10,5000.0,12,1536.48483,841.2464689999999,0.1
0UhzsZqsdeMScTMd,7333.442833,320.8,9733.258025,0.0,1.0,320.8,0.833333,0.0,0.75,1.0,38,10,10000.0,12,2036.371171,2529.594963,0.0
W35n8sZbsoleUhzu,216.184011,0.0,948.380744,0.0,0.454545,0.0,0.0,0.0,0.0,0.166667,2,0,1200.0,12,243.64342,173.667325,0.0
EoCMMg1naEENFvJw,1541.047251,100.0,0.0,0.0,1.0,100.0,0.166667,0.0,0.166667,0.0,0,2,7000.0,12,325.17953700000004,329.548006,0.0
FHXjxqfrAgoNOYxw,964.09998,1074.96,0.0,0.0,1.0,1074.96,1.0,0.0,1.0,0.0,0,12,1000.0,12,446.368432,1192.827241,0.0
ItKZmc0JEd0TA1Hm,51.071594,0.0,360.199098,0.0,0.8888889999999999,0.0,0.0,0.0,0.0,0.555556,14,0,500.0,9,0.049513,67.786744,0.0
QASHSkGZe4BgLV2h,2024.263677,56.0,4086.268496,56.0,0.875,0.0,0.125,0.125,0.0,0.5,10,1,2500.0,8,375.558603,413.255193,0.0
4qR1aDvoKuIhBGWX,0.0,278.0,0.0,0.0,0.0,278.0,0.666667,0.0,0.666667,0.0,0,8,1000.0,12,429.55698,21.401781,0.1428569999999999
0Wf0NSXkLqnCxKqd,48.933642,632.84,0.0,0.0,1.0,632.84,1.0,0.0,1.0,0.0,0,21,1500.0,12,626.111312,168.59954299999998,1.0
PXg1SkR0A4gVCijq,355.125926,269.75,0.0,269.75,1.0,0.0,0.75,0.75,0.0,0.0,0,9,2000.0,12,960.623536,202.824829,0.0
uhGwEXMk16kvfn0P,11972.01104,5715.0,1626.351366,4685.54,1.0,1029.46,1.0,1.0,1.0,0.166667,3,90,14000.0,12,4639.513745,3192.306018,0.0
anoYTtXIHhNceic0,110.913143,2339.3,252.018346,2098.46,1.0,240.84,0.666667,0.666667,0.5,0.166667,5,34,500.0,12,1275.716405,121.245525,0.2857139999999999
R6Cqpf2caxvhP7Lu,7.853610000000001,125.0,0.0,0.0,0.363636,125.0,0.416667,0.0,0.333333,0.0,0,5,2500.0,12,91.786773,43.39952,0.0
nzvF6uq9tCDECdZd,1677.722492,3088.18,0.0,1480.64,1.0,1607.54,1.0,1.0,1.0,0.0,0,50,4100.0,12,1669.635458,459.391698,0.0
UN4mIkW2ok3vszBm,4075.540208,0.0,3502.346314,0.0,1.0,0.0,0.0,0.0,0.0,0.25,4,0,14000.0,12,8012.84957,1088.217898,0.0
wq0jrWazu8s2SHob,135.79412299999998,880.28,0.0,0.0,0.909091,880.28,0.833333,0.0,0.833333,0.0,0,22,6000.0,12,1550.332412,178.09660300000002,0.727273
RzZACqxFL0pW7oHo,31.285608,1013.0,0.0,0.0,0.636364,1013.0,0.583333,0.0,0.416667,0.0,0,7,4500.0,12,1486.232552,43.611906,0.0
sBZ8DBt2DXwE8KDD,11.834127,272.9,0.0,69.9,0.166667,203.0,0.833333,0.166667,0.5,0.0,0,5,6000.0,6,313.913093,81.433073,1.0
uHh76ZfCwQvoGrjS,990.45604,0.0,18.724916,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1,0,1000.0,12,217.320342,440.378775,0.0
gvUUGZ9NzTzu0qX9,4506.159772999999,1948.25,1870.142289,546.35,1.0,1401.9,1.0,0.25,1.0,0.083333,2,27,11500.0,12,2398.862474,1166.102556,0.0
1oAKQ1kcIzrgTVR2,1128.229387,5068.88,0.0,3529.88,1.0,1539.0,1.0,1.0,1.0,0.0,0,76,4500.0,12,3904.568067,373.931063,0.083333
tSCrNgRf4jfGGa45,50.926002,165.97,0.0,0.0,1.0,165.97,0.583333,0.0,0.5,0.0,0,7,1500.0,12,119.24583,332.440855,0.0
gw884tktqqzOdxwz,4755.943819,3785.85,529.171674,3583.95,1.0,201.9,1.0,1.0,0.166667,0.416667,12,46,10500.0,12,1212.369561,991.435532,0.0
2CFSHUDKM3M2aCIy,1175.241984,1102.72,136.401822,1102.72,1.0,0.0,0.571429,0.571429,0.0,0.2857139999999999,5,10,1200.0,7,147.169915,188.906389,0.0
rxIAMQBbwDrExglu,492.040223,17.0,171.814665,17.0,1.0,0.0,0.083333,0.083333,0.0,0.333333,4,1,600.0,12,243.905711,291.892373,0.0
9YPIJ5P9bKYD8HFm,1621.219401,98.4,2745.571593,98.4,1.0,0.0,1.0,1.0,0.0,0.583333,16,13,4000.0,12,3592.092848,567.227496,0.166667
fUWMd1t68XiZJoZs,134.62028,648.9,295.655611,648.9,0.818182,0.0,0.25,0.25,0.0,0.166667,2,5,1200.0,12,468.622826,156.724637,0.25
5yYEDqyHymGKKuQB,2822.483318,1203.05,3521.075329,780.13,1.0,422.92,0.583333,0.5,0.166667,0.583333,10,16,8500.0,12,4359.919494,624.012723,0.083333
3GY2ZQoSJTLfk2u0,720.995394,547.46,455.540479,457.46,0.909091,90.0,0.909091,0.636364,0.454545,0.363636,13,23,900.0,11,315.918387,544.286252,0.0
ZoQsAuEdkv1cdNYK,2807.729258,0.0,109.70851100000002,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,2,0,3000.0,12,616.424424,985.64549,0.0
27BjcXWHETfwD3zn,101.083401,553.36,1719.7676829999998,140.0,0.909091,413.36,0.666667,0.083333,0.666667,0.166667,2,9,3000.0,12,2515.38256,56.937337,0.0
iLE17eoyzrSQvY1Y,162.293507,0.0,428.185827,0.0,1.0,0.0,0.0,0.0,0.0,0.25,5,0,500.0,12,90.933457,467.783339,0.0
cZYM1VYUGXQAFXT6,7088.358802,0.0,3118.050456,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,2,0,7500.0,12,4539.526102000001,2183.319473,0.0
5BupBbAZ3gcuu2Qm,1155.123292,62.02,19.081161,62.02,1.0,0.0,0.083333,0.083333,0.0,0.083333,1,1,1200.0,12,217.775407,465.251459,0.0
pAaiaXrtOlD2wB2v,385.841997,24.63,0.0,0.0,1.0,24.63,0.416667,0.0,0.416667,0.0,0,5,4500.0,12,1349.938041,203.987924,0.0
vLW8cJ29zWo1n0R0,1444.3651539999998,780.14,3573.493609000001,69.9,0.727273,710.24,0.416667,0.083333,0.25,0.25,6,5,9000.0,12,6123.1114210000005,430.209133,0.2857139999999999
skG05KMvDNF3vDyG,39.761286,2858.26,0.0,1027.72,0.454545,1830.54,1.0,0.75,1.0,0.0,0,40,7500.0,12,3327.955123,71.20589,0.3
8uS27NdFAcsuKrdJ,1080.667451,3895.67,135.404437,697.85,1.0,3197.82,1.0,0.416667,1.0,0.166667,3,49,6500.0,12,2571.280305,314.038049,0.166667
FKCaC8l14NhJVA3Z,703.4076759999999,637.84,0.0,0.0,1.0,637.84,0.636364,0.0,0.545455,0.0,0,7,4500.0,11,888.272466,210.538977,0.0
4fjEwcbrL1yT9pnB,3610.883496,0.0,2791.511852,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,8,0,4500.0,12,810.481966,944.5895,0.0
LRbw2v3Sq9Uai1KJ,91.705554,1468.1,0.0,1468.1,1.0,0.0,0.833333,0.833333,0.0,0.0,0,27,3000.0,12,1502.962138,110.071016,0.5
8yc1qvJMzsP8PlEA,56.091512,405.0,0.0,0.0,0.818182,405.0,0.75,0.0,0.75,0.0,0,9,6727.272727,12,553.440125,171.037361,0.6
